quando                    | quem    | balcao | o_que                     | canal_criado/usado 
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31324      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31280      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31341      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31324      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31299      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31357      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31352      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31310      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31299      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31341      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31352      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31346      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31310      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31289      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31343      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31346      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31343      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31308      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31289      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31366      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31308      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31321      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31321      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31312      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31312      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31291      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31285      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31291      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31314      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31285      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31314      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31298      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31366      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31353      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31286      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31298      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31286      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31297      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31365      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31284      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31297      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31353      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31364      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31318      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31365      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31284      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31363      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31364      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31283      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31363      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31361      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31361      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31318      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31347      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31302      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31347      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31349      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31302      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31362      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31349      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31362      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31293      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31283      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31368      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31368      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31319      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31355      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31293      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31290      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31319      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31277      
Wed May 27 18:25:12 2015  | Cliente | 4      | pede_atendimento          | /tmp/fc_31377      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31290      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31377      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31431      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31355      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31304      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31277      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31287      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31304      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31431      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31445      
Wed May 27 18:25:12 2015  | Cliente | 1      | pede_atendimento          | /tmp/fc_31306      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31445      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31436      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31287      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31306      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31435      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31436      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31433      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31435      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31450      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31433      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31451      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31450      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31437      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31451      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31437      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31455      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31455      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31441      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31441      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31475      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31475      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31439      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31439      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31467      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31467      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31438      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31469      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31438      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31469      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31472      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31443      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31472      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31449      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31443      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31465      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31449      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31446      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31465      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31446      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31448      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31448      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31444      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31444      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31464      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31464      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31442      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31442      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31447      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31447      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31470      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31470      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31473      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31473      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31477      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31477      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31471      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31471      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31440      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31440      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31476      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31476      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31478      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31478      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31479      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31479      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31474      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31474      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31463      
Wed May 27 18:25:12 2015  | Cliente | 5      | pede_atendimento          | /tmp/fc_31486      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31463      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31486      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31506      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31506      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31520      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31507      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31507      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31509      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31520      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31511      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31509      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31511      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31513      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31513      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31517      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31517      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31515      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31515      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31521      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31521      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31516      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31516      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31518      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31518      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31519      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31519      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31514      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31514      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31512      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31512      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31508      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31508      
Wed May 27 18:25:12 2015  | Cliente | 6      | pede_atendimento          | /tmp/fc_31510      
Wed May 27 18:25:12 2015  | Balcao  | 1      | inicia_atend_cli          | /tmp/fc_31510      
Wed May 27 18:25:13 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30891      
Wed May 27 18:25:13 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30891      
Wed May 27 18:25:13 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30930      
Wed May 27 18:25:13 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30930      
Wed May 27 18:25:13 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30952      
Wed May 27 18:25:13 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30952      
Wed May 27 18:25:13 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31012      
Wed May 27 18:25:13 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31012      
Wed May 27 18:25:13 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31026      
Wed May 27 18:25:13 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31026      
Wed May 27 18:25:14 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30892      
Wed May 27 18:25:14 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30892      
Wed May 27 18:25:14 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30931      
Wed May 27 18:25:14 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30931      
Wed May 27 18:25:14 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30956      
Wed May 27 18:25:14 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30956      
Wed May 27 18:25:14 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31017      
Wed May 27 18:25:14 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31017      
Wed May 27 18:25:14 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31024      
Wed May 27 18:25:14 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31024      
Wed May 27 18:25:15 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30902      
Wed May 27 18:25:15 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30902      
Wed May 27 18:25:15 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30935      
Wed May 27 18:25:15 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30935      
Wed May 27 18:25:15 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30969      
Wed May 27 18:25:15 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30969      
Wed May 27 18:25:15 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31015      
Wed May 27 18:25:15 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31015      
Wed May 27 18:25:15 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31033      
Wed May 27 18:25:15 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31033      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30903      
Wed May 27 18:25:16 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30903      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30893      
Wed May 27 18:25:16 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30893      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30896      
Wed May 27 18:25:16 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30896      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30900      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30894      
Wed May 27 18:25:16 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30900      
Wed May 27 18:25:16 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30894      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30895      
Wed May 27 18:25:16 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_30895      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30929      
Wed May 27 18:25:16 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30929      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30954      
Wed May 27 18:25:16 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30954      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31013      
Wed May 27 18:25:16 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31013      
Wed May 27 18:25:16 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31067      
Wed May 27 18:25:16 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31067      
Wed May 27 18:25:17 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30932      
Wed May 27 18:25:17 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30932      
Wed May 27 18:25:17 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30987      
Wed May 27 18:25:17 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30987      
Wed May 27 18:25:17 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31014      
Wed May 27 18:25:17 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31014      
Wed May 27 18:25:17 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31060      
Wed May 27 18:25:17 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31060      
Wed May 27 18:25:18 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30940      
Wed May 27 18:25:18 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30940      
Wed May 27 18:25:18 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30955      
Wed May 27 18:25:18 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30955      
Wed May 27 18:25:18 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31022      
Wed May 27 18:25:18 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31022      
Wed May 27 18:25:18 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31045      
Wed May 27 18:25:18 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31045      
Wed May 27 18:25:19 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30934      
Wed May 27 18:25:19 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30934      
Wed May 27 18:25:19 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30957      
Wed May 27 18:25:19 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30957      
Wed May 27 18:25:19 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31016      
Wed May 27 18:25:19 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31016      
Wed May 27 18:25:19 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31048      
Wed May 27 18:25:19 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31048      
Wed May 27 18:25:20 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30936      
Wed May 27 18:25:20 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30936      
Wed May 27 18:25:20 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30977      
Wed May 27 18:25:20 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30977      
Wed May 27 18:25:20 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31018      
Wed May 27 18:25:20 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31018      
Wed May 27 18:25:20 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31038      
Wed May 27 18:25:20 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31038      
Wed May 27 18:25:21 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30937      
Wed May 27 18:25:21 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30937      
Wed May 27 18:25:21 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30959      
Wed May 27 18:25:21 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30959      
Wed May 27 18:25:21 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31011      
Wed May 27 18:25:21 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31011      
Wed May 27 18:25:21 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31054      
Wed May 27 18:25:21 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31054      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30933      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30939      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30933      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30938      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30939      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_30938      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30971      
Wed May 27 18:25:22 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30971      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30973      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_30999      
Wed May 27 18:25:22 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30973      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31019      
Wed May 27 18:25:22 2015  | Cliente | 3      | fim_atendimento           | /tmp/fc_30999      
